,OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,staid,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName,datetime,ValueAndUnits,agency_cd,station_nm,site_tp_cd,lat_va,long_va,dec_lat_va,dec_long_va,coord_meth_cd,coord_acy_cd,coord_datum_cd,dec_coord_datum_cd,district_cd,state_cd,county_cd,country_cd,land_net_ds,map_nm,map_scale_fc,alt_va,alt_meth_cd,alt_acy_va,alt_datum_cd,huc_cd,basin_cd,topo_cd,instruments_cd,construction_dt,inventory_dt,drain_area_va,contrib_drain_area_va,tz_cd,local_time_fg,reliability_cd,gw_file_cd,nat_aqfr_cd,aqfr_cd,aqfr_type_cd,well_depth_va,hole_depth_va,depth_src_cd,project_no
49,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000227,Sample-Routine,Water,Groundwater,2020-05-18,17:50:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,"Stable, normal stage",Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Depth to water level below land surface,,43.97,ft,,Accepted,,Actual,,,,,,,p72019,,,,,,WLETP,USGS,"GW level, electric tape",USGS GWPD 4--Water-level meas. using an elec. tape,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,2020-05-18 17:50:00,43.97 ft,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
50,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000227,Sample-Routine,Water,Groundwater,2020-05-18,17:50:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,"Stable, normal stage",Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Specific conductance,Total,258.0,uS/cm @25C,,Accepted,,Actual,,,25 deg C,,,,p90095,,,,,,WHT03,USGS,"Specific cond, lab, autom bridge","USGS TWRI 5-A1/1989, p 461","USGS-National Water Quality Lab, Denver, CO",2020-05-28,,Lower Reporting Limit,5.0,uS/cm @25C,,NWIS,2020-05-18 17:50:00,258.0 uS/cm @25C,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
40,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000227,Sample-Routine,Water,Groundwater,2020-05-18,17:50:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,"Stable, normal stage",Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Turbidity,Total,0.6,NTRU,,Accepted,,Actual,,,,,,,p63676,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,2020-05-18 17:50:00,0.6 NTRU,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
26,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000227,Sample-Routine,Water,Groundwater,2020-05-18,17:50:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,"Stable, normal stage",Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,"Sodium, percent total cations",,12.0,%,,Accepted,,Actual,,,,,,,p00932,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS,2020-05-18 17:50:00,12.0 %,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
38,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000227,Sample-Routine,Water,Groundwater,2020-05-18,17:50:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,"Stable, normal stage",Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Oxidation reduction potential (ORP),,156.0,mV,,Accepted,,Actual,,,,,,,p63002,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,2020-05-18 17:50:00,156.0 mV,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
24,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000227,Sample-Routine,Water,Groundwater,2020-05-18,17:50:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,"Stable, normal stage",Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Sodium,Dissolved,7.16,mg/l,,Accepted,,Actual,,,,,,,p00930,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)","USGS OF 93-125, p 101","USGS-National Water Quality Lab, Denver, CO",2020-06-04,,Detection limit by DQCALC,0.4,mg/l,,NWIS,2020-05-18 17:50:00,7.16 mg/l,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
25,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000227,Sample-Routine,Water,Groundwater,2020-05-18,17:50:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,"Stable, normal stage",Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)],,0.29,None,,Accepted,,Actual,,,,,,,p00931,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS,2020-05-18 17:50:00,0.29 None,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
1,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000227,Sample-Routine,Water,Groundwater,2020-05-18,17:50:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,"Stable, normal stage",Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,"Temperature, air, deg C",,21.5,deg C,,Accepted,,Actual,,,,,,,p00020,,,,,,THM05,USGS,"Temperature, air, liq-in-glass","USGS National Field Manual, Chapter A6.1",U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,2020-05-18 17:50:00,21.5 deg C,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
2,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000227,Sample-Routine,Water,Groundwater,2020-05-18,17:50:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,"Stable, normal stage",Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Barometric pressure,,597.0,mm/Hg,,Accepted,,Actual,,,,,,,p00025,,,,,,BAROM,USGS,"Atmospheric pressure, barometer",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,2020-05-18 17:50:00,597.0 mm/Hg,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
3,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000227,Sample-Routine,Water,Groundwater,2020-05-18,17:50:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,"Stable, normal stage",Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,"Flow rate, instantaneous",,0.3,gal/min,,Accepted,,Actual,,,,,,,p00059,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,2020-05-18 17:50:00,0.3 gal/min,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
4,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000227,Sample-Routine,Water,Groundwater,2020-05-18,17:50:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,"Stable, normal stage",Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Specific conductance,Total,252.0,uS/cm @25C,,Accepted,,Actual,,,25 deg C,,,,p00095,,,,,,SC001,USGS,Specific conductance sensor,"USGS National Field Manual, Chapter A6.3",U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,2020-05-18 17:50:00,252.0 uS/cm @25C,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
5,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000227,Sample-Routine,Water,Groundwater,2020-05-18,17:50:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,"Stable, normal stage",Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,"Acidity, (H+)",Total,2e-05,mg/l,,Accepted,,Actual,,,,,,,p00191,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS,2020-05-18 17:50:00,2e-05 mg/l,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
6,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000227,Sample-Routine,Water,Groundwater,2020-05-18,17:50:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,"Stable, normal stage",Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Oxygen,Dissolved,7.7,mg/l,,Accepted,,Actual,,,,,,,p00300,,,,,,LUMIN,USGS,"Diss oxygen, luminescence sensor",ASTM,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,2020-05-18 17:50:00,7.7 mg/l,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
8,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000227,Sample-Routine,Water,Groundwater,2020-05-18,17:50:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,"Stable, normal stage",Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,pH,Total,7.8,std units,,Accepted,,Actual,,,,,,,p00400,,,,,,PROBE,USGS,"pH, field, electrometric","USGS National Field Manual, Chapter A6.4",U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,2020-05-18 17:50:00,7.8 std units,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
9,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000227,Sample-Routine,Water,Groundwater,2020-05-18,17:50:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,"Stable, normal stage",Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,pH,Total,8.4,std units,,Accepted,,Actual,,,,,,,p00403,,,,,,EL006,USGS,"pH, lab, auto glass electrode","USGS TWRI 5-A1/1989, p 363","USGS-National Water Quality Lab, Denver, CO",2020-05-28,,Lower Reporting Limit,0.1,std units,,NWIS,2020-05-18 17:50:00,8.4 std units,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
10,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000227,Sample-Routine,Water,Groundwater,2020-05-18,17:50:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,"Stable, normal stage",Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Carbon dioxide,Total,4.1,mg/l,,Accepted,,Actual,,,,,,,p00405,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS,2020-05-18 17:50:00,4.1 mg/l,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
11,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000227,Sample-Routine,Water,Groundwater,2020-05-18,17:50:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,"Stable, normal stage",Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Carbonate,Dissolved,0.2,mg/l,,Accepted,,Actual,,,,,,,p00452,,,,,,ASM01,USGS,"Alkalinity, IPT, Hach, ASM","Rounds, 2007, Alkalinity calculation methods",U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,2020-05-18 17:50:00,0.2 mg/l,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
12,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000227,Sample-Routine,Water,Groundwater,2020-05-18,17:50:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,"Stable, normal stage",Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Bicarbonate,Dissolved,144.0,mg/l,,Accepted,,Actual,,,,,,,p00453,,,,,,ASM01,USGS,"Alkalinity, IPT, Hach, ASM","Rounds, 2007, Alkalinity calculation methods",U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,2020-05-18 17:50:00,144.0 mg/l,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
7,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000227,Sample-Routine,Water,Groundwater,2020-05-18,17:50:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,"Stable, normal stage",Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Oxygen,Dissolved,84.0,% saturatn,,Accepted,,Actual,,,,,,,p00301,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS,2020-05-18 17:50:00,84.0 % saturatn,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
13,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000227,Sample-Routine,Water,Groundwater,2020-05-18,17:50:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,"Stable, normal stage",Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,Detected Not Quantified,Organic Nitrogen,Dissolved,,,,Accepted,,Actual,,,,,,,p00607,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Lower Quantitation Limit,0.01,mg/l,,NWIS,2020-05-18 17:50:00,No Value,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
22,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000227,Sample-Routine,Water,Groundwater,2020-05-18,17:50:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,"Stable, normal stage",Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Calcium,Dissolved,33.9,mg/l,,Accepted,,Actual,,,,,,,p00915,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)","USGS OF 93-125, p 101","USGS-National Water Quality Lab, Denver, CO",2020-06-04,,Detection limit by DQCALC,0.022,mg/l,,NWIS,2020-05-18 17:50:00,33.9 mg/l,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
21,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000227,Sample-Routine,Water,Groundwater,2020-05-18,17:50:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,"Stable, normal stage",Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,"Hardness, Ca, Mg",,114.0,mg/l CaCO3,,Accepted,,Actual,,,,,,,p00900,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS,2020-05-18 17:50:00,114.0 mg/l CaCO3,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
20,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000227,Sample-Routine,Water,Groundwater,2020-05-18,17:50:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,"Stable, normal stage",Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Organic carbon,Dissolved,0.55,mg/l,,Accepted,,Actual,,,,,,,p00681,,,,,,CMB15,USGS,"DOC, wf, 0.45 um cap, combust IR",USGS NWQL Rapi-Note 17-21,"USGS-National Water Quality Lab, Denver, CO",2020-06-10,,Blank-adjusted method detect limit,0.23,mg/l,,NWIS,2020-05-18 17:50:00,0.55 mg/l,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
19,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000227,Sample-Routine,Water,Groundwater,2020-05-18,17:50:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,"Stable, normal stage",Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Orthophosphate,Dissolved,0.018,mg/l as P,,Accepted,,Actual,,,,,,,p00671,,,,,,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)","Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2020-05-28,,Detection limit by DQCALC,0.004,mg/l as P,,NWIS,2020-05-18 17:50:00,0.018 mg/l as P,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
